Time [s],Channel 0
1716.409266400,0
1717.043230400,1
1717.052685920,0
1717.223084160,1
1717.234406560,0
1717.285781760,1
1717.365913440,0
1717.377266560,1
1717.424640160,0
1717.476846560,1
1717.590297920,0
1717.661335360,1
1717.688873120,0
1717.848172640,1
1717.857235040,0
1717.964913920,1
1717.991416000,0
1718.246983520,1
1718.257784640,0
1718.260768480,1
1718.424216160,0
1718.436304640,1
1718.464456480,0
1718.478271840,1
1718.535680640,0
1718.723734080,1
1718.735494880,0
1719.107115840,1
1719.156774560,0
1719.163383200,1
1719.214325440,0
1719.222674400,1
1719.244617120,0
1719.247840160,1
1719.251866080,0
1719.287530880,1
1719.364133600,0
1719.371737920,1
1719.385807360,0
1719.498658400,1
1719.525651200,0
1719.554055680,1
1719.564168000,0
1719.576890240,1
1719.613926720,0
1719.625656000,1
1719.655625760,0
1720.285226720,1
1720.423726240,0
1720.438583520,1
1720.600540160,0
1720.624096640,1
1720.635844960,0
1721.299377440,1
1721.308303040,0
1721.332005920,1
1721.530479040,0
1721.641345600,1
1721.667617120,0
1721.731050560,1
1721.736941760,0
1722.283768000,1
1722.560170880,0
1722.580352320,1
1722.619481280,0
1722.626312640,1
1722.677164800,0
1723.298728960,1
1723.419841280,0
1723.523512000,1
1723.536031680,0
1724.101633280,1
1724.120834080,0
1724.319152960,1
1724.804656160,0
1725.297460480,1
1725.403143840,0
1726.312640480,1
1726.410916480,0
1727.336040320,1
1727.427010880,0
1728.277292640,1
1728.409958560,0
1729.315681760,1
1729.406206240,0
1730.297299680,1
1730.404062560,0
1731.302979680,1
1731.401634560,0
1732.300062560,1
1732.403006880,0
1733.305801120,1
1733.406519200,0
1734.296038240,1
1734.394842560,0
1735.304128480,1
1735.406005920,0
1736.300616000,1
1736.408450880,0
1737.291280960,1
1737.409572160,0
1738.296627680,1
1738.417730560,0
1739.285909600,1
1739.402644640,0
1740.293338720,1
1740.413240480,0
1741.292798400,1
1741.421618080,0
1742.305069760,1
1742.389677760,0
1743.285799360,1
1743.521287360,0
1744.289453280,1
1744.402837600,0
1745.315233920,1
1745.382044000,0
1746.290384320,1
1746.471862560,0
1746.479896960,1
1746.508137600,0
1747.139964960,1
1747.169422560,0
1747.293651040,1
1747.508268640,0
1748.281268960,1
1748.542054080,0
1748.746672480,1
1748.757966240,0
1749.291176320,1
1749.398745760,0
1749.999149280,1
1750.020523040,0
1750.287566080,1
1750.433146880,0
1751.291366720,1
1751.517458720,0
1751.911531200,1
1751.917961760,0
1752.286236800,1
1752.403729280,0
1753.286433280,1
1753.476695360,0
1754.289826560,1
1754.421236320,0
1754.873167840,1
1754.886943520,0
1755.296741280,1
1755.415534560,0
1756.284049280,1
1756.424022560,0
1757.294412640,1
1757.518067200,0
1758.287300480,1
1758.504212960,0
1758.662074400,1
1758.669458720,0
1759.383899360,1
1759.392999520,0
1760.361872640,1
1760.495830720,0
1761.287621440,1
1761.433980000,0
1761.525483040,1
1761.532958720,0
1762.284625760,1
1762.511685280,0
1763.297079840,1
1763.410581760,0
1764.302172320,1
1764.495235520,0
1765.309624800,1
1765.403468320,0
1766.294981600,1
1766.518155680,0
1767.290345120,1
1767.533342240,0
1768.289459200,1
1768.418343040,0
1769.295338400,1
1769.410712640,0
1770.296297920,1
1770.399971200,0
1771.290588960,1
1771.400110400,0
1772.303640800,1
1772.404048160,0
1773.302378560,1
1773.514200320,0
1774.295866720,1
1774.396140320,0
1775.283417440,1
1775.421279840,0
1776.289184640,1
1776.402119200,0
1777.296480160,1
1777.500538400,0
1777.856568480,1
1777.867924320,0
1778.284145600,1
1778.518225760,0
1778.942441600,1
1778.995785120,0
1779.290326720,1
1779.610489760,0
1780.290361760,1
1780.594908960,0
1781.201546080,1
1781.211091520,0
1781.246525920,1
1781.263607680,0
1781.272905280,1
1781.614532800,0
1781.675982240,1
1781.698961760,0
1781.724996160,1
1781.740872160,0
1781.830748000,1
1781.858425280,0
1782.286750720,1
1782.623845280,0
1783.283108640,1
1783.417705600,0
1783.807438560,1
1783.823986240,0
1784.293964160,1
1784.820932000,0
1784.856565920,1
1784.960165120,0
1785.019756480,1
1785.048905440,0
1785.290771840,1
1785.416472640,0
1786.286460160,1
1786.414394720,0
1787.151693920,1
1787.205376800,0
1787.284180320,1
1787.455129920,0
1787.461899200,1
1787.468688800,0
1787.583921440,1
1787.607130080,0
1787.630971200,1
1787.650244480,0
1787.658347200,1
1787.667478240,0
1788.286437120,1
1788.416154240,0
1789.294157760,1
1789.451193600,0
1790.294556960,1
1790.427030400,0
1790.747822400,1
1790.759174080,0
1791.008005120,1
1791.024127040,0
1791.293279360,1
1791.438317600,0
1791.638374400,1
1791.664722560,0
1792.288804800,1
1792.397890880,0
1793.112967360,1
1793.127285280,0
1793.286337760,1
1793.408189280,0
1794.294024800,1
1794.404575360,0
1795.307335840,1
1795.394450080,0
1796.295501760,1
1796.429261600,0
1797.285340320,1
1797.410044000,0
1798.296029600,1
1798.410822720,0
1799.295784000,1
1799.402337600,0
1800.296967200,1
1800.396716800,0
1801.294944000,1
1801.393622080,0
1802.292010400,1
1802.411309440,0
1803.294490720,1
1803.494448640,0
1804.291979520,1
1804.398930240,0
1805.294941760,1
1805.403136960,0
1806.284112960,1
1806.395665600,0
1807.288710720,1
1807.491843200,0
1808.262528000,1
1808.512780640,0
1809.279091200,1
1809.400282080,0
1810.052895200,1
1810.077644320,0
1810.103106880,1
1810.117324320,0
1810.295111200,1
1810.437976480,0
1811.293269600,1
1811.509487680,0
1812.268963520,1
1812.415070720,0
1813.292814400,1
1813.416133920,0
1814.284822240,1
1814.446655520,0
1814.455784800,1
1814.498957120,0
1814.533052960,1
1814.566236800,0
1815.289543680,1
1815.421152160,0
1816.278643840,1
1816.406026240,0
1817.285956640,1
1817.525993600,0
1817.651694080,1
1817.669174240,0
1818.296948000,1
1818.526209440,0
1819.284052480,1
1819.544737280,0
1819.563570560,1
1819.592028800,0
1820.278730560,1
1820.604474560,0
1820.967650720,1
1821.021410240,0
1821.035032800,1
1821.058381920,0
1821.279388800,1
1821.420882560,0
1822.292704000,1
1822.509611680,0
1822.817794240,1
1822.844482560,0
1823.287187040,1
1823.417527040,0
1823.826799680,1
1823.841609440,0
1824.287971360,1
1824.508438240,0
1825.296237600,1
1825.411386400,0
1826.281691680,1
1826.523556640,0
1827.280408800,1
1827.523561280,0
1828.295319040,1
1828.401210560,0
1829.297364960,1
1829.410357440,0
1830.298801600,1
1830.422445600,0
1831.294830400,1
1831.429560640,0
1832.298903360,1
1832.416999040,0
1833.300631520,1
1833.496476960,0
1834.295581280,1
1834.414268640,0
1835.288954560,1
1835.509254560,0
1836.295775840,1
1836.402788800,0
1837.289292480,1
1837.507450080,0
1838.296858720,1
1838.504112800,0
1839.284429120,1
1839.611581760,0
1840.289130880,1
1840.610062880,0
1841.281890080,1
1841.506011840,0
1842.283750880,1
1842.603132480,0
1843.285920960,1
1843.409396960,0
1844.287175360,1
1844.799430080,0
1844.804789280,1
1844.811620800,0
1845.289909920,1
1845.414168480,0
1846.286325440,1
1846.496012000,0
1846.527666080,1
1846.557836480,0
1846.650485920,1
1846.679399520,0
1846.711998080,1
1846.735907360,0
1847.292172960,1
1847.404819040,0
1847.874565600,1
1847.902399840,0
1847.950366240,1
1847.957489280,0
1848.296591360,1
1848.408907360,0
1848.590295520,1
1848.636947200,0
1849.280685440,1
1849.444712960,0
1850.285592800,1
1850.415017920,0
1850.427897920,1
1850.438201280,0
1850.648544640,1
1850.695546720,0
1850.701580000,1
1850.732143360,0
1850.751994240,1
1850.770593760,0
1850.774323680,1
1850.791919840,0
1851.078302720,1
1851.124428480,0
1851.279378080,1
1851.456520640,0
1851.563983680,1
1851.621935360,0
1851.704322880,1
1851.728558400,0
1851.926229120,1
1851.957103520,0
1852.282129920,1
1852.452868160,0
1852.823600000,1
1852.836493280,0
1853.283501280,1
1853.297306720,0
1853.323221760,1
1853.421876160,0
1854.281452000,1
1854.413997280,0
1855.277988960,1
1855.424608320,0
1855.432177920,1
1855.439742240,0
1856.293385120,1
1856.478672800,0
1857.300449280,1
1857.420350880,0
1858.292067520,1
1858.395118560,0
1859.291455040,1
1859.415555040,0
1860.293426880,1
1860.397510560,0
1861.285375520,1
1861.410180800,0
1862.291678560,1
1862.414352160,0
1863.288672160,1
1863.504065280,0
1864.292899040,1
1864.409905920,0
1865.281529920,1
1865.406035840,0
1866.292917920,1
1866.407766880,0
1867.285962560,1
1867.506528640,0
1868.291288800,1
1868.505093120,0
1869.293922720,1
1869.422150720,0
1870.286820960,1
1870.409972160,0
1871.293944640,1
1871.513589920,0
1872.286910880,1
1872.415807040,0
1872.445424800,1
1872.455646080,0
1873.289121920,1
1873.417778080,0
1874.302041760,1
1874.406282240,0
1875.292722240,1
1875.405179840,0
1876.275560640,1
1876.400068320,0
1877.292223680,1
1877.516185760,0
1878.285332320,1
1878.506252160,0
1879.283171200,1
1879.533440320,0
1880.288165120,1
1880.519680800,0
1880.739929920,1
1880.746481600,0
1880.862269120,1
1880.878827680,0
1881.062858880,1
1881.176556960,0
1881.192162880,1
1881.213191040,0
1881.261590560,1
1881.341406560,0
1881.376058880,1
1881.739137760,0
1883.303054400,1
1883.399478720,0
1884.324719360,1
1884.494951360,0
1885.322357440,1
1885.389357120,0
1886.314972800,1
1886.486512480,0
1887.298324000,1
1887.605887040,0
1888.303820480,1
1888.407312480,0
1889.302041760,1
1889.389627040,0
1890.303462560,1
1890.392242080,0
1891.292633920,1
1891.400603840,0
1892.288651680,1
1892.394085120,0
1893.295402720,1
1893.495729120,0
1894.293664160,1
1894.503142720,0
1895.296368000,1
1895.390269600,0
1896.293652640,1
1896.403130720,0
1897.290668480,1
1897.506317920,0
1898.290820480,1
1898.506155840,0
1898.519935040,1
1898.531666080,0
1899.291203680,1
1899.593400800,0
1899.610199520,1
1899.623484160,0
1900.285726560,1
1900.595766880,0
1901.030063200,1
1901.033715520,0
1901.047489280,1
1901.065853920,0
1901.091021440,1
1901.097454720,0
1901.284305120,1
1901.507714400,0
1901.731207680,1
1901.745125600,0
1902.284421120,1
1902.620557120,0
1902.997849760,1
1903.007217440,0
1903.257415040,1
1903.424716000,0
1903.438816640,1
1903.443497280,0
1903.475852480,1
1903.485588640,0
1903.958745280,1
1903.963974080,0
1904.104336960,1
1904.126192800,0
1904.141429280,1
1904.263310080,0
1904.279084000,1
1904.317938880,0
1904.327039840,1
1904.368220800,0
1904.527086080,1
1904.562300960,0
1904.568558720,1
1904.621460480,0
1904.691323040,1
1904.700872160,0
1904.703379360,1
1904.740062560,0
1904.747589760,1
1904.756945920,0
1904.769446560,1
1904.971201760,0
1904.977170720,1
1904.985353920,0
1905.283749920,1
1905.357978080,0
1905.369411520,1
1905.413309280,0
1905.418506400,1
1905.426742720,0
1905.981664160,1
1906.013330720,0
1906.294245280,1
1906.316769440,0
1906.367573760,1
1906.413422560,0
1906.542291840,1
1906.549395200,0
1907.160496320,1
1907.173416800,0
1907.202388320,1
1907.227056640,0
1907.336411360,1
1907.412319360,0
1907.543533280,1
1907.600459840,0
1908.288438240,1
1908.367969120,0
1908.372514720,1
1908.445942080,0
1908.604478560,1
1908.615421440,0
1909.290720160,1
1909.412689440,0
1910.297689120,1
1910.303034240,0
1910.328524960,1
1910.481015840,0
1911.288954720,1
1911.413545760,0
1912.300142240,1
1912.417178880,0
1912.906193120,1
1912.921271520,0
1913.317960000,1
1913.394949280,0
1914.315403680,1
1914.398908000,0
1915.309623360,1
1915.391760640,0
1916.345571360,1
1916.386491520,0
1917.346444160,1
1917.384188320,0
1918.308184160,1
1918.386627520,0
1919.299265440,1
1919.399932800,0
1920.308804000,1
1920.400780160,0
1921.293214880,1
1921.408666880,0
1922.299006720,1
1922.403613120,0
1923.286171200,1
1923.511824960,0
1924.284157760,1
1924.453366080,0
1925.288422720,1
1925.403471200,0
1926.298587200,1
1926.416793280,0
1927.292222240,1
1927.514746400,0
1928.290222400,1
1928.512626400,0
1929.286027680,1
1929.395419680,0
1930.286051200,1
1930.412080960,0
1931.308175360,1
1931.517858720,0
1932.298999680,1
1932.402157440,0
1933.283607200,1
1933.402288160,0
1934.288972960,1
1934.418557760,0
1934.424265280,1
1934.453941600,0
1935.290519840,1
1935.402965280,0
1936.284385920,1
1936.414362400,0
1937.291252000,1
1937.516881920,0
1938.285488000,1
1938.515877760,0
1939.279529760,1
1939.497309440,0
1940.292265280,1
1940.502623040,0
1941.120693120,1
1941.155540800,0
1941.282794720,1
1941.428696000,0
1942.285126720,1
1942.511724480,0
1943.282663680,1
1943.419148000,0
1944.289703840,1
1944.526801120,0
1944.562272160,1
1944.567219040,0
1945.283574240,1
1945.396943520,0
1946.284636640,1
1946.501954880,0
1947.286751200,1
1947.525890400,0
1948.283681600,1
1948.407406240,0
1949.288102560,1
1949.395604960,0
1950.282026560,1
1950.410707200,0
1951.290389600,1
1951.409171200,0
1952.289000640,1
1952.395811840,0
1953.282281120,1
1953.506946240,0
1954.285320960,1
1954.504485440,0
1955.290800320,1
1955.536575200,0
1956.289962400,1
1956.405615680,0
1957.279969920,1
1957.500742080,0
1958.290626400,1
1958.509107360,0
1959.304733920,1
1959.584109440,0
1960.296782560,1
1960.604982400,0
1961.288912160,1
1961.616076640,0
1962.294940640,1
1962.616884000,0
1963.290541440,1
1963.389953440,0
1964.285494080,1
1964.801999200,0
1965.292044800,1
1965.402236480,0
1966.297170720,1
1966.397918400,0
1967.279935200,1
1967.414140640,0
1967.570047840,1
1967.599503200,0
1967.652942080,1
1967.668568000,0
1968.023328800,1
1968.051744160,0
1968.063464960,1
1968.071467360,0
1968.098542400,1
1968.153784640,0
1968.219395360,1
1968.246638880,0
1968.273700000,1
1968.426554080,0
1969.221984480,1
1969.257777280,0
1969.279500320,1
1969.392858240,0
1970.289719040,1
1970.420509440,0
1971.288267520,1
1971.409351840,0
1972.286826080,1
1972.418774080,0
1973.289366400,1
1973.402813600,0
1974.286156320,1
1974.418174720,0
1975.280154240,1
1975.403062720,0
1976.284122880,1
1976.409917440,0
1977.287795040,1
1977.469112480,0
1978.281912960,1
1978.436760960,0
1979.278703200,1
1979.418799680,0
1980.286212320,1
1980.439630080,0
1981.289982080,1
1981.421384480,0
1982.289107360,1
1982.402097440,0
1983.293716320,1
1983.499720800,0
1984.309816320,1
1984.406759040,0
1985.316991840,1
1985.390232800,0
1986.317259040,1
1986.387697600,0
1987.294352480,1
1987.499457600,0
1988.293198240,1
1988.487023200,0
1989.280452640,1
1989.401446880,0
1990.284720160,1
1990.391901440,0
1991.284820000,1
1991.489296320,0
1992.285854400,1
1992.410527360,0
1992.466094080,1
1992.476717120,0
1993.284759840,1
1993.398997920,0
1993.445640000,1
1993.471330400,0
1994.291102080,1
1994.405703360,0
1995.285048800,1
1995.410050880,0
1995.718894880,1
1995.726386880,0
1996.291287360,1
1996.394649280,0
1996.569491680,1
1996.580794240,0
1997.289135360,1
1997.490309440,0
1998.288276800,1
1998.551595680,0
1999.279596000,1
1999.506835840,0
1999.521789920,1
1999.543760000,0
2000.285300960,1
2000.508400320,0
2000.821345440,1
2000.827660160,0
2001.280532640,1
2001.397966080,0
2001.540776640,1
2001.651825920,0
2001.659024480,1
2001.693002080,0
2001.740206560,1
2001.746409120,0
2001.764504640,1
2001.780358560,0
2001.902645120,1
2001.914605440,0
2001.930320320,1
2001.933054720,0
2001.986192800,1
2002.010958880,0
2002.041678080,1
2002.167774880,0
2002.274799360,1
2002.416844160,0
2002.478497280,1
2002.529492640,0
2002.566326560,1
2002.584591200,0
2002.718828800,1
2002.791473440,0
2003.141211680,1
2003.153113440,0
2003.287516480,1
2003.321418080,0
2003.370504000,1
2003.412625920,0
2003.949264800,1
2003.987480160,0
2004.273362080,1
2004.635784160,0
2004.823328480,1
2004.850070880,0
2004.939274880,1
2004.997721280,0
2005.002728800,1
2005.012061280,0
2005.083882080,1
2005.094165280,0
2005.182842560,1
2005.225961280,0
2005.315905920,1
2005.394458080,0
2005.881491360,1
2005.896768320,0
2006.279158240,1
2006.559409280,0
2007.301518240,1
2007.510000480,0
2008.291638880,1
2008.405210880,0
2009.299862880,1
2009.406820000,0
2010.285816480,1
2010.414385440,0
2011.286447360,1
2011.403181600,0
2012.296494720,1
2012.510600640,0
2013.301424960,1
2013.392533920,0
2014.296282400,1
2014.397673280,0
2015.284348800,1
2015.411402080,0
2016.287859520,1
2016.412023840,0
2017.281515360,1
2017.505362720,0
2018.295078560,1
2018.498760320,0
2019.295465120,1
2019.588444160,0
2020.284103840,1
2020.595291360,0
2021.288784960,1
2021.622286560,0
2022.298260000,1
2022.594051360,0
2023.285631520,1
2023.423027520,0
2024.280886720,1
2024.795194720,0
2025.284965280,1
2025.405495840,0
2025.774905440,1
2025.791062400,0
2026.287874400,1
2026.404577600,0
2027.288325760,1
2027.409014880,0
2027.598545760,1
2027.609553920,0
2027.965244000,1
2028.036161440,0
2028.282574240,1
2028.427263200,0
2029.286215200,1
2029.392370080,0
2030.260270720,1
2030.519945440,0
2030.715348000,1
2030.741849600,0
2030.889586080,1
2030.895870880,0
2031.200746080,1
2031.225214560,0
2031.286943520,1
2031.393863040,0
2031.544126880,1
2031.573499360,0
2031.953123840,1
2032.000259520,0
2032.006531520,1
2032.079706720,0
2032.110531200,1
2032.139579200,0
2032.275190720,1
2032.427680960,0
2032.729716000,1
2032.738383840,0
2033.042689600,1
2033.116485120,0
2033.212573120,1
2033.214607680,0
2033.285043520,1
2033.418536960,0
2033.650315680,1
2033.675114720,0
2033.852027040,1
2033.880886400,0
2033.887700800,1
2033.898959840,0
2034.064694880,1
2034.111197920,0
2034.246078400,1
2034.458281120,0
2034.830648160,1
2034.834972960,0
2035.309024320,1
2035.418709440,0
2036.210740160,1
2036.242854080,0
2036.278662400,1
2036.417434720,0
2037.292632480,1
2037.427998080,0
2038.324942720,1
2038.410993920,0
2039.303741280,1
2039.393600800,0
2040.292596160,1
2040.390382400,0
2041.296890400,1
2041.402318560,0
2042.304923040,1
2042.410242080,0
2043.297246080,1
2043.507602560,0
2044.298084480,1
2044.390261600,0
2045.291360320,1
2045.409023360,0
2046.287514080,1
2046.393856000,0
2047.300758560,1
2047.491790400,0
2048.292625280,1
2048.490054560,0
2049.290711520,1
2049.398238720,0
2050.285059520,1
2050.394868160,0
2051.285815200,1
2051.498497120,0
2052.302086080,1
2052.398794720,0
2053.284441280,1
2053.396241920,0
2054.286457280,1
2054.413940000,0
2055.290711680,1
2055.397359040,0
2056.286005280,1
2056.414597280,0
2057.278179840,1
2057.498684960,0
2058.286985760,1
2058.503215680,0
2059.275874560,1
2059.506087520,0
2060.282156800,1
2060.526251040,0
2061.279910560,1
2061.394791520,0
2061.862859200,1
2061.909063680,0
2062.279733280,1
2062.399753280,0
2062.433280960,1
2062.506945440,0
2062.560884160,1
2062.565251040,0
2062.602081760,1
2062.627208320,0
2063.138944000,1
2063.172757600,0
2063.280123680,1
2063.402318400,0
2063.841466400,1
2063.850832000,0
2063.943289120,1
2063.954448480,0
2064.158920000,1
2064.210995200,0
2064.278338240,1
2064.420137440,0
2064.477049760,1
2064.509704640,0
2065.291271680,1
2065.412151840,0
2066.281107200,1
2066.513677760,0
2066.981999840,1
2066.988838240,0
2067.285220960,1
2067.519640160,0
2067.578782880,1
2067.591857760,0
2067.959883200,1
2067.994390560,0
2068.309603680,1
2068.333397280,0
2068.338737600,1
2068.420748000,0
2069.292282720,1
2069.404186560,0
2070.287827680,1
2070.421678080,0
2071.309990080,1
2071.399965120,0
2072.297388320,1
2072.493062080,0
2073.284284800,1
2073.410791200,0
2074.315391680,1
2074.398064480,0
2075.295336000,1
2075.501109120,0
2076.297448320,1
2076.392599840,0
2077.281980960,1
2077.496171200,0
2078.294020640,1
2078.489008000,0
2079.296587040,1
2079.594836000,0
2080.300319680,1
2080.600683200,0
2081.298474560,1
2081.490942880,0
2082.291348640,1
2082.606185600,0
2083.298560960,1
2083.403212000,0
2084.282154400,1
2084.792384320,0
2085.283896480,1
2085.399805760,0
2086.285306400,1
2086.401078720,0
2087.285743040,1
2087.413641280,0
2088.282664160,1
2088.392805120,0
2089.284544000,1
2089.389344160,0
2090.284715840,1
2090.398107200,0
2091.280049280,1
2091.412451520,0
2091.808883200,1
2091.833903040,0
2091.958589440,1
2091.972544640,0
2092.278821920,1
2092.400659360,0
2093.274958720,1
2093.364552800,0
2093.372366880,1
2093.432582880,0
2093.622699680,1
2093.687041760,0
2094.204828960,1
2094.231537120,0
2094.281012000,1
2094.422461760,0
2094.723602400,1
2094.733362080,0
2095.283831520,1
2095.366038560,0
2095.378261120,1
2095.433325280,0
2096.207781280,1
2096.212308320,0
2096.278376320,1
2096.361145280,0
2096.377046880,1
2096.422670400,0
2096.732887360,1
2096.754196000,0
2096.806308160,1
2096.855736320,0
2097.066639360,1
2097.074598080,0
2097.226263360,1
2097.232769600,0
2097.242319040,1
2097.257112960,0
2097.267551040,1
2097.323451200,0
2097.353543680,1
2097.469813920,0
2097.889389120,1
2097.930839520,0
2098.243556800,1
2098.253749120,0
2098.264188000,1
2098.346255680,0
2098.370698240,1
2098.410572160,0
2099.155713920,1
2099.171923520,0
2099.309844480,1
2099.409459200,0
2099.623723200,1
2099.635621920,0
2099.647325280,1
2099.676726560,0
2100.293677600,1
2100.397530720,0
2101.275913440,1
2101.415568320,0
2102.292557600,1
2102.417058880,0
2103.292655040,1
2103.488381280,0
2104.296806080,1
2104.413886240,0
2105.290220320,1
2105.395714720,0
2106.279767360,1
2106.405522400,0
2107.291260480,1
2107.505399040,0
2108.295896640,1
2108.493422080,0
2109.290833440,1
2109.424052480,0
2110.297188800,1
2110.391961600,0
2111.289725440,1
2111.500484000,0
2112.293844480,1
2112.384237760,0
2113.291724480,1
2113.405515840,0
2114.293964640,1
2114.400445760,0
2115.289687680,1
2115.396786400,0
2116.282344160,1
2116.400014400,0
2117.285228800,1
2117.485685920,0
2118.284883680,1
2118.494732160,0
2119.282441600,1
2119.498844320,0
2120.282079360,1
2120.499342400,0
2121.280734240,1
2121.396893760,0
2122.284230720,1
2122.510601120,0
2122.930569920,1
2122.938621280,0
2123.276255680,1
2123.401396800,0
2124.282039520,1
2124.499522880,0
2125.279072160,1
2125.440987840,0
2126.273232000,1
2126.418023840,0
2126.470502080,1
2126.505099360,0
2126.635834080,1
2126.663497760,0
2126.795539200,1
2126.826398720,0
2126.838558560,1
2126.851573120,0
2127.201062880,1
2127.221498080,0
2127.240539840,1
2127.324571040,0
2127.329651360,1
2127.338264160,0
2127.352028640,1
2127.383280160,0
2127.468607520,1
2127.506010240,0
2127.737760640,1
2127.751615680,0
2128.278776320,1
2128.414674880,0
2128.951011680,1
2128.967122240,0
2129.058676320,1
2129.063520960,0
2129.281558880,1
2129.428432480,0
2129.562789120,1
2129.570745600,0
2129.580453120,1
2129.587228640,0
2129.678856800,1
2129.685499680,0
2129.864767840,1
2129.872748160,0
2130.275877920,1
2130.404762560,0
2131.270719200,1
2131.418144320,0
2131.471895520,1
2131.524697440,0
2132.011472480,1
2132.024596640,0
2132.256972960,1
2132.425104960,0
2133.283109280,1
2133.410806720,0
2134.330539520,1
2134.452088800,0
2135.284461120,1
2135.419766560,0
2136.284618240,1
2136.415550560,0
2137.073028480,1
2137.086544000,0
2137.285765600,1
2137.506395360,0
2138.285343040,1
2138.513965120,0
2139.300331040,1
2139.604379680,0
2140.299231840,1
2140.590874880,0
2141.294840800,1
2141.594329920,0
2142.282682080,1
2142.597553120,0
2143.295792960,1
2143.403252160,0
2144.286070400,1
2144.805058560,0
2145.293884640,1
2145.401366080,0
2146.297629920,1
2146.392976480,0
2147.288224640,1
2147.405818400,0
2148.298240640,1
2148.389938880,0
2149.290026560,1
2149.400719200,0
2150.281509120,1
2150.399890720,0
2151.292455840,1
2151.408078880,0
2152.289284160,1
2152.415458240,0
2153.279699520,1
2153.393746400,0
2154.288579040,1
2154.393761440,0
2155.290305120,1
2155.393492640,0
2156.277676320,1
2156.401580640,0
2157.275279520,1
2157.484657920,0
2158.280278560,1
2158.360719200,0
2158.366448320,1
2158.397842400,0
2158.833496160,1
2158.869322560,0
2159.277514240,1
2159.390579360,0
2160.273818240,1
2160.354126560,0
2160.373157440,1
2160.424272640,0
2160.632080640,1
2160.644411200,0
2160.836849280,1
2160.842806880,0
2160.916672000,1
2160.926881920,0
2161.275946720,1
2161.401335680,0
2161.415027840,1
2161.428296960,0
2162.074002400,1
2162.085398080,0
2162.132705600,1
2162.141331200,0
2162.278728320,1
2162.424975200,0
2162.873833760,1
2162.882050880,0
2163.037860800,1
2163.055095680,0
2163.280128640,1
2163.367950400,0
2163.406050720,1
2163.411398560,0
2163.419652800,1
2163.528144320,0
2164.284278240,1
2164.402900320,0
2165.284030880,1
2165.418848640,0
2166.281470560,1
2166.399945280,0
2167.301878080,1
2167.508698720,0
2168.288918560,1
2168.495696000,0
2169.293458880,1
2169.390112800,0
2170.294074400,1
2170.408258400,0
2171.306795040,1
2171.500392960,0
2172.315080160,1
2172.402317280,0
2173.293656160,1
2173.401398240,0
2174.285935840,1
2174.408545920,0
2175.281388480,1
2175.405616160,0
2176.292918720,1
2176.389955200,0
2177.296376800,1
2177.498450400,0
2178.283853440,1
2178.493123680,0
2179.283198400,1
2179.502872480,0
2180.288914560,1
2180.500233600,0
2181.288972800,1
2181.405592640,0
2182.288872800,1
2182.498170880,0
2183.284668480,1
2183.392878080,0
2184.290729920,1
2184.495361440,0
2185.275763520,1
2185.384602880,0
2186.278360000,1
2186.491841120,0
2187.283289120,1
2187.492162400,0
2188.273074240,1
2188.431185760,0
2189.284715520,1
2189.415991520,0
2190.003571680,1
2190.015860960,0
2190.278173120,1
2190.336002720,0
2190.341983040,1
2190.426753280,0
2190.492149440,1
2190.500218560,0
2190.815980640,1
2190.818445440,0
2190.928650400,1
2190.966651360,0
2191.274382560,1
2191.375281760,0
2191.420036480,1
2191.528456480,0
2192.095918080,1
2192.105579840,0
2192.273339200,1
2192.418404000,0
2192.571613600,1
2192.605210560,0
2193.031650880,1
2193.045857760,0
2193.279905280,1
2193.328944000,0
2193.345020800,1
2193.348764800,0
2193.358639200,1
2193.424067840,0
2193.575289440,1
2193.581980160,0
2193.934948320,1
2193.940642240,0
2194.093811840,1
2194.100403360,0
2194.277283200,1
2194.420755840,0
2194.733769600,1
2194.738459680,0
2195.289384960,1
2195.308849120,0
2195.323985440,1
2195.329472800,0
2195.361516480,1
2195.516768000,0
2196.278904800,1
2196.292255040,0
2196.297171680,1
2196.405616640,0
2197.289885440,1
2197.489401120,0
2198.276313440,1
2198.501473920,0
2199.021480640,1
2199.029253120,0
2199.293663360,1
2199.618102720,0
2200.279220000,1
2200.620824320,0
2201.292624640,1
2201.505481920,0
2202.292248000,1
2202.598369280,0
2203.291017440,1
2203.400534240,0
2204.292406560,1
2204.796933280,0
2205.295804320,1
2205.400656000,0
2206.290799680,1
2206.395668000,0
2207.285113920,1
2207.400631200,0
2208.297854720,1
2208.391946720,0
2209.286965600,1
2209.400182880,0
2210.285576160,1
2210.399290880,0
2211.297960000,1
2211.399187040,0
2212.289761760,1
2212.388964160,0
2213.287456480,1
2213.384387520,0
2214.286533120,1
2214.393020000,0
2215.284752640,1
2215.396338720,0
2216.286180000,1
2216.407044960,0
2217.278793760,1
2217.411592160,0
2218.281050720,1
2218.387565120,0
2219.277764480,1
2219.406609920,0
2219.493464320,1
2219.519908640,0
2220.111938720,1
2220.137865120,0
2220.269714560,1
2220.406333280,0
2221.278075360,1
2221.426363360,0
2221.866011520,1
2221.883197280,0
2222.269810560,1
2222.418411840,0
2222.570930720,1
2222.582971840,0
2222.677579680,1
2222.702087840,0
2223.283060320,1
2223.561978400,0
2223.578344800,1
2223.676825120,0
2223.701391680,1
2223.740516320,0
2224.144637920,1
